Fact_ID,NP_Key,Tumor_Key,Time_Key,Targeting_Key,Organ_Key,Administration_Key,Efficiency_Key,Biodistribution (%ID),Tumor_%ID,Liver_%ID,Spleen_%ID,Selectivity_Index
1002,43,27,14,2,7,16,1,46.76552112676053,0.1063829787234041,46.76552112676053,0.500294117673,0.0022507382592101
1003,43,27,23,2,7,16,2,57.90016901408445,1.034042553191487,57.90016901408445,0.87088235283,0.0175944198570796
1004,43,27,9,2,4,16,1,0.5161764706199999,0.0680851063829783,27.83661971830982,0.453970588239,0.0024066343489205
1005,43,27,14,2,4,16,1,0.27794117646,0.1063829787234041,46.76552112676053,0.500294117673,0.0022507382592101
1006,43,27,23,2,4,16,2,0.027,1.034042553191487,57.90016901408445,0.87088235283,0.0175944198570796
1007,43,27,9,2,3,16,1,0.2013559322033897,0.0680851063829783,27.83661971830982,0.453970588239,0.0024066343489205
1008,43,27,14,2,3,16,1,0.1006779661016956,0.1063829787234041,46.76552112676053,0.500294117673,0.0022507382592101
1009,43,27,9,2,1,16,1,26.924210526315715,0.0680851063829783,27.83661971830982,0.453970588239,0.0024066343489205
1010,43,27,14,2,1,16,1,12.997894736842056,0.1063829787234041,46.76552112676053,0.500294117673,0.0022507382592101
1011,43,27,23,2,1,16,2,0.4642105263157919,1.034042553191487,57.90016901408445,0.87088235283,0.0175944198570796
1012,43,27,9,2,2,16,1,3.600915254237275,0.0680851063829783,27.83661971830982,0.453970588239,0.0024066343489205
1013,43,27,14,2,2,16,1,2.455169491525412,0.1063829787234041,46.76552112676053,0.500294117673,0.0022507382592101
1014,43,27,23,2,2,16,2,1.9641355932203333,1.034042553191487,57.90016901408445,0.87088235283,0.0175944198570796
1015,43,27,9,2,16,16,1,0.1006779661016948,0.0680851063829783,27.83661971830982,0.453970588239,0.0024066343489205
1016,43,27,14,2,16,16,1,0.0732203389830508,0.1063829787234041,46.76552112676053,0.500294117673,0.0022507382592101
1017,43,27,23,2,16,16,2,0.0457627118644067,1.034042553191487,57.90016901408445,0.87088235283,0.0175944198570796
1018,43,27,9,2,13,16,1,5.547355932203369,0.0680851063829783,27.83661971830982,0.453970588239,0.0024066343489205
1019,43,27,14,2,13,16,1,3.025830508474568,0.1063829787234041,46.76552112676053,0.500294117673,0.0022507382592101
1020,43,27,23,2,13,16,2,5.295203389830501,1.034042553191487,57.90016901408445,0.87088235283,0.0175944198570796
1021,43,27,9,2,5,16,1,0.5522033898305091,0.0680851063829783,27.83661971830982,0.453970588239,0.0024066343489205
1022,43,27,14,2,5,16,1,0.5522033898305091,0.1063829787234041,46.76552112676053,0.500294117673,0.0022507382592101
1023,43,27,23,2,5,16,2,0.3865423728813573,1.034042553191487,57.90016901408445,0.87088235283,0.0175944198570796
1024,43,27,9,2,9,16,1,5.857627118644074,0.0680851063829783,27.83661971830982,0.453970588239,0.0024066343489205
1025,43,27,14,2,9,16,1,2.928813559322034,0.1063829787234041,46.76552112676053,0.500294117673,0.0022507382592101
1026,43,27,23,2,9,16,2,2.928813559322034,1.034042553191487,57.90016901408445,0.87088235283,0.0175944198570796
1027,43,27,9,2,6,16,1,1.1493529411764687,0.0680851063829783,27.83661971830982,0.453970588239,0.0024066343489205
1028,43,27,14,2,6,16,1,0.5746764705882313,0.1063829787234041,46.76552112676053,0.500294117673,0.0022507382592101
1029,43,27,23,2,6,16,2,0.1768235294117616,1.034042553191487,57.90016901408445,0.87088235283,0.0175944198570796
1030,44,27,9,2,15,13,1,0.396000000018,0.1851851851851849,24.28148571428564,0.396000000018,0.0075042160829961
1031,44,27,14,2,15,13,1,0.611999999982,0.1592592592592589,70.02102857142852,0.611999999982,0.0022547420446264
1032,44,27,23,2,15,13,2,0.494999999991,0.8888888888888881,70.02102857142852,0.494999999991,0.0126054871055112
1033,44,27,9,2,8,13,1,0.938571428571428,0.1851851851851849,24.28148571428564,0.396000000018,0.0075042160829961
1034,44,27,14,2,8,13,1,0.4129714285714268,0.1592592592592589,70.02102857142852,0.611999999982,0.0022547420446264
1035,44,27,23,2,8,13,2,0.0750857142857142,0.8888888888888881,70.02102857142852,0.494999999991,0.0126054871055112
1036,44,27,9,2,17,13,1,0.1851851851851849,0.1851851851851849,24.28148571428564,0.396000000018,0.0075042160829961
1037,44,27,14,2,17,13,1,0.1592592592592589,0.1592592592592589,70.02102857142852,0.611999999982,0.0022547420446264
1038,44,27,23,2,17,13,2,0.8888888888888881,0.8888888888888881,70.02102857142852,0.494999999991,0.0126054871055112
1039,44,27,9,2,7,13,1,24.28148571428564,0.1851851851851849,24.28148571428564,0.396000000018,0.0075042160829961
1040,44,27,14,2,7,13,1,70.02102857142852,0.1592592592592589,70.02102857142852,0.611999999982,0.0022547420446264
1041,44,27,23,2,7,13,2,70.02102857142852,0.8888888888888881,70.02102857142852,0.494999999991,0.0126054871055112
1042,44,27,9,2,4,13,1,0.61714285713,0.1851851851851849,24.28148571428564,0.396000000018,0.0075042160829961
1043,44,27,14,2,4,13,1,0.18,0.1592592592592589,70.02102857142852,0.611999999982,0.0022547420446264
1044,44,27,23,2,4,13,2,0.05142857139,0.8888888888888881,70.02102857142852,0.494999999991,0.0126054871055112
1045,44,27,9,2,3,13,1,0.2843617021276604,0.1851851851851849,24.28148571428564,0.396000000018,0.0075042160829961
1046,44,27,14,2,3,13,1,0.0947872340425532,0.1592592592592589,70.02102857142852,0.611999999982,0.0022547420446264
1047,44,27,9,2,1,13,1,30.035675675675627,0.1851851851851849,24.28148571428564,0.396000000018,0.0075042160829961
1048,44,27,14,2,1,13,1,7.195263157894733,0.1592592592592589,70.02102857142852,0.611999999982,0.0022547420446264
1049,44,27,9,2,2,13,1,3.287489361702132,0.1851851851851849,24.28148571428564,0.396000000018,0.0075042160829961
1050,44,27,14,2,2,13,1,2.8765531914893625,0.1592592592592589,70.02102857142852,0.611999999982,0.0022547420446264
1051,44,27,23,2,2,13,2,2.4656170212765742,0.8888888888888881,70.02102857142852,0.494999999991,0.0126054871055112
1052,44,27,9,2,16,13,1,0.1034042553191492,0.1851851851851849,24.28148571428564,0.396000000018,0.0075042160829961
1053,44,27,14,2,16,13,1,0.0804255319148936,0.1592592592592589,70.02102857142852,0.611999999982,0.0022547420446264
1054,44,27,23,2,16,13,2,0.0459574468085105,0.8888888888888881,70.02102857142852,0.494999999991,0.0126054871055112
1055,44,27,9,2,13,13,1,2.21572340425532,0.1851851851851849,24.28148571428564,0.396000000018,0.0075042160829961
1056,44,27,14,2,13,13,1,3.481851063829767,0.1592592592592589,70.02102857142852,0.611999999982,0.0022547420446264
1057,44,27,23,2,13,13,2,3.481851063829767,0.8888888888888881,70.02102857142852,0.494999999991,0.0126054871055112
1058,44,27,9,2,5,13,1,0.9011489361702092,0.1851851851851849,24.28148571428564,0.396000000018,0.0075042160829961
1059,44,27,14,2,5,13,1,0.6931914893617005,0.1592592592592589,70.02102857142852,0.611999999982,0.0022547420446264
1060,44,27,23,2,5,13,2,0.4159148936170222,0.8888888888888881,70.02102857142852,0.494999999991,0.0126054871055112
1061,44,27,9,2,9,13,1,7.019999999999931,0.1851851851851849,24.28148571428564,0.396000000018,0.0075042160829961
1062,44,27,14,2,9,13,1,3.77999999999996,0.1592592592592589,70.02102857142852,0.611999999982,0.0022547420446264
1063,44,27,23,2,9,13,2,2.16,0.8888888888888881,70.02102857142852,0.494999999991,0.0126054871055112
1064,44,27,9,2,6,13,1,1.503,0.1851851851851849,24.28148571428564,0.396000000018,0.0075042160829961
1065,44,27,14,2,6,13,1,0.6441428571428562,0.1592592592592589,70.02102857142852,0.611999999982,0.0022547420446264
1066,44,27,23,2,6,13,2,0.2576571428571398,0.8888888888888881,70.02102857142852,0.494999999991,0.0126054871055112
1067,45,28,9,2,15,15,2,0.308043069957,0.4065671641791036,11.375790697674375,0.308043069957,0.0347974108725723
1068,45,28,13,2,15,15,2,0.343133743554,0.5659701492537311,15.167720930232532,0.343133743554,0.036488650119985
1069,45,28,15,2,15,15,2,0.332300518137,0.5820895522388052,17.350953488372074,0.332300518137,0.032917558726722
1070,45,28,17,2,15,15,2,0.303779145096,0.5802985074626855,17.925488372092993,0.303779145096,0.0318333420097929
1071,45,28,20,2,15,15,2,0.271095854904,0.5731343283582083,17.00623255813944,0.271095854904,0.0331726245317836
1072,45,28,23,2,15,15,2,0.2203775906849999,0.641194029850746,12.86958139534875,0.2203775906849999,0.0489836546115128
1073,45,28,24,2,15,15,3,0.1416683937689999,0.6017910447761183,8.50311627906977,0.1416683937689999,0.0696131907908473
1074,45,28,24,2,8,15,3,0.5400395604395605,0.6017910447761183,8.50311627906977,0.1416683937689999,0.0696131907908473
1075,45,28,9,2,7,15,2,11.375790697674375,0.4065671641791036,11.375790697674375,0.308043069957,0.0347974108725723
1076,45,28,13,2,7,15,2,15.167720930232532,0.5659701492537311,15.167720930232532,0.343133743554,0.036488650119985
1077,45,28,15,2,7,15,2,17.350953488372074,0.5820895522388052,17.350953488372074,0.332300518137,0.032917558726722
1078,45,28,17,2,7,15,2,17.925488372092993,0.5802985074626855,17.925488372092993,0.303779145096,0.0318333420097929
1079,45,28,20,2,7,15,2,17.00623255813944,0.5731343283582083,17.00623255813944,0.271095854904,0.0331726245317836
1080,45,28,23,2,7,15,2,12.86958139534875,0.641194029850746,12.86958139534875,0.2203775906849999,0.0489836546115128
1081,45,28,24,2,7,15,3,8.50311627906977,0.6017910447761183,8.50311627906977,0.1416683937689999,0.0696131907908473
1082,45,28,9,2,17,15,2,0.4065671641791036,0.4065671641791036,11.375790697674375,0.308043069957,0.0347974108725723
1083,45,28,13,2,17,15,2,0.5659701492537311,0.5659701492537311,15.167720930232532,0.343133743554,0.036488650119985
1084,45,28,15,2,17,15,2,0.5820895522388052,0.5820895522388052,17.350953488372074,0.332300518137,0.032917558726722
1085,45,28,17,2,17,15,2,0.5802985074626855,0.5802985074626855,17.925488372092993,0.303779145096,0.0318333420097929
1086,45,28,20,2,17,15,2,0.5731343283582083,0.5731343283582083,17.00623255813944,0.271095854904,0.0331726245317836
1087,45,28,23,2,17,15,2,0.641194029850746,0.641194029850746,12.86958139534875,0.2203775906849999,0.0489836546115128
1088,45,28,24,2,17,15,3,0.6017910447761183,0.6017910447761183,8.50311627906977,0.1416683937689999,0.0696131907908473
1089,45,28,24,2,4,15,3,0.4331868129,0.6017910447761183,8.50311627906977,0.1416683937689999,0.0696131907908473
1090,45,28,9,2,1,15,2,23.42302941258,0.4065671641791036,11.375790697674375,0.308043069957,0.0347974108725723
1091,45,28,13,2,1,15,2,22.64108823774,0.5659701492537311,15.167720930232532,0.343133743554,0.036488650119985
1092,45,28,15,2,1,15,2,21.10314706038,0.5820895522388052,17.350953488372074,0.332300518137,0.032917558726722
1093,45,28,17,2,1,15,2,18.0420882327,0.5802985074626855,17.925488372092993,0.303779145096,0.0318333420097929
1094,45,28,20,2,1,15,2,14.33805882264,0.5731343283582083,17.00623255813944,0.271095854904,0.0331726245317836
1095,45,28,23,2,1,15,2,6.626117647044,0.641194029850746,12.86958139534875,0.2203775906849999,0.0489836546115128
1096,45,28,24,2,1,15,3,3.807794117862,0.6017910447761183,8.50311627906977,0.1416683937689999,0.0696131907908473
1097,45,28,24,2,2,15,3,1.83483,0.6017910447761183,8.50311627906977,0.1416683937689999,0.0696131907908473
1098,45,28,24,2,16,15,3,0.135,0.6017910447761183,8.50311627906977,0.1416683937689999,0.0696131907908473
1099,45,28,24,2,10,15,3,0.189,0.6017910447761183,8.50311627906977,0.1416683937689999,0.0696131907908473
1100,45,28,24,2,5,15,3,2.6715599999999995,0.6017910447761183,8.50311627906977,0.1416683937689999,0.0696131907908473
1101,45,28,24,2,9,15,3,5.529600000000014,0.6017910447761183,8.50311627906977,0.1416683937689999,0.0696131907908473
1102,45,28,24,2,6,15,3,1.2090065934065928,0.6017910447761183,8.50311627906977,0.1416683937689999,0.0696131907908473
1103,46,28,9,2,15,8,2,0.403950777174,0.2776119402985068,20.453441860465063,0.403950777174,0.0133100021235411
1104,46,28,13,2,15,8,2,0.397136658051,0.3653731343283576,22.17704651162783,0.397136658051,0.0161854420858566
1105,46,28,15,2,15,8,2,0.362923251264,0.4083582089552232,21.027976744185988,0.362923251264,0.0190902771291569
1106,46,28,17,2,15,8,2,0.32934229272,0.4495522388059692,19.878906976744144,0.32934229272,0.0222459765223338
1107,46,28,20,2,15,8,2,0.281174222826,0.4782089552238804,19.649093023255755,0.281174222826,0.0239941065174575
1108,46,28,23,2,15,8,2,0.221479274583,0.5570149253731344,15.167720930232532,0.221479274583,0.0361951835027031
1109,46,28,24,2,15,8,2,0.184491256446,0.4925373134328347,12.06523255813944,0.184491256446,0.0402080341473807
1110,46,28,24,2,8,8,2,0.4245230769230768,0.4925373134328347,12.06523255813944,0.184491256446,0.0402080341473807
1111,46,28,9,2,7,8,2,20.453441860465063,0.2776119402985068,20.453441860465063,0.403950777174,0.0133100021235411
1112,46,28,13,2,7,8,2,22.17704651162783,0.3653731343283576,22.17704651162783,0.397136658051,0.0161854420858566
1113,46,28,15,2,7,8,2,21.027976744185988,0.4083582089552232,21.027976744185988,0.362923251264,0.0190902771291569
1114,46,28,17,2,7,8,2,19.878906976744144,0.4495522388059692,19.878906976744144,0.32934229272,0.0222459765223338
1115,46,28,20,2,7,8,2,19.649093023255755,0.4782089552238804,19.649093023255755,0.281174222826,0.0239941065174575
1116,46,28,23,2,7,8,2,15.167720930232532,0.5570149253731344,15.167720930232532,0.221479274583,0.0361951835027031
1117,46,28,24,2,7,8,2,12.06523255813944,0.4925373134328347,12.06523255813944,0.184491256446,0.0402080341473807
1118,46,28,9,2,17,8,2,0.2776119402985068,0.2776119402985068,20.453441860465063,0.403950777174,0.0133100021235411
1119,46,28,13,2,17,8,2,0.3653731343283576,0.3653731343283576,22.17704651162783,0.397136658051,0.0161854420858566
1120,46,28,15,2,17,8,2,0.4083582089552232,0.4083582089552232,21.027976744185988,0.362923251264,0.0190902771291569
1121,46,28,17,2,17,8,2,0.4495522388059692,0.4495522388059692,19.878906976744144,0.32934229272,0.0222459765223338
1122,46,28,20,2,17,8,2,0.4782089552238804,0.4782089552238804,19.649093023255755,0.281174222826,0.0239941065174575
1123,46,28,23,2,17,8,2,0.5570149253731344,0.5570149253731344,15.167720930232532,0.221479274583,0.0361951835027031
1124,46,28,24,2,17,8,2,0.4925373134328347,0.4925373134328347,12.06523255813944,0.184491256446,0.0402080341473807
1125,46,28,24,2,4,8,2,0.3303296703,0.4925373134328347,12.06523255813944,0.184491256446,0.0402080341473807
1126,46,28,9,2,1,8,2,18.75917646792,0.2776119402985068,20.453441860465063,0.403950777174,0.0133100021235411
1127,46,28,13,2,1,8,2,14.825382353460002,0.3653731343283576,22.17704651162783,0.397136658051,0.0161854420858566
1128,46,28,15,2,1,8,2,12.66114706164,0.4083582089552232,21.027976744185988,0.362923251264,0.0190902771291569
1129,46,28,17,2,1,8,2,10.73408823774,0.4495522388059692,19.878906976744144,0.32934229272,0.0222459765223338
1130,46,28,20,2,1,8,2,8.668058823144001,0.4782089552238804,19.649093023255755,0.281174222826,0.0239941065174575
1131,46,28,23,2,1,8,2,4.737970587798,0.5570149253731344,15.167720930232532,0.221479274583,0.0361951835027031
1132,46,28,24,2,1,8,2,2.67194117673,0.4925373134328347,12.06523255813944,0.184491256446,0.0402080341473807
1133,46,28,24,2,2,8,2,1.545120000000004,0.4925373134328347,12.06523255813944,0.184491256446,0.0402080341473807
1134,46,28,24,2,16,8,2,0.1026,0.4925373134328347,12.06523255813944,0.184491256446,0.0402080341473807
1135,46,28,24,2,10,8,2,0.162,0.4925373134328347,12.06523255813944,0.184491256446,0.0402080341473807
1136,46,28,24,2,5,8,2,2.31318,0.4925373134328347,12.06523255813944,0.184491256446,0.0402080341473807
1137,46,28,24,2,9,8,2,5.529600000000014,0.4925373134328347,12.06523255813944,0.184491256446,0.0402080341473807
1138,46,28,24,2,6,8,2,1.1561538461538443,0.4925373134328347,12.06523255813944,0.184491256446,0.0402080341473807
1139,47,28,9,2,15,8,2,0.370206606231,0.3116417910447756,12.409953488372071,0.370206606231,0.0243848112025121
1140,47,28,13,2,15,8,2,0.35539507773,0.4280597014925363,17.810581395348752,0.35539507773,0.023563814591905
1141,47,28,15,2,15,8,2,0.309838406724,0.454925373134328,19.878906976744144,0.309838406724,0.0225336128864575
1142,47,28,17,2,15,8,2,0.262057966317,0.5050746268656708,20.68325581395345,0.262057966317,0.0241139680295183
1143,47,28,20,2,15,8,2,0.236331606231,0.5068656716417903,19.07455813953484,0.236331606231,0.0262476601707555
1144,47,28,23,2,15,8,2,0.198976360086,0.549850746268656,13.788837209302304,0.198976360086,0.0393092704260785
1145,47,28,24,2,15,8,2,0.152889248736,0.4531343283582084,10.341627906976678,0.152889248736,0.0431781969227183
1146,47,28,24,2,8,8,2,0.4591780219780214,0.4531343283582084,10.341627906976678,0.152889248736,0.0431781969227183
1147,47,28,9,2,7,8,2,12.409953488372071,0.3116417910447756,12.409953488372071,0.370206606231,0.0243848112025121
1148,47,28,13,2,7,8,2,17.810581395348752,0.4280597014925363,17.810581395348752,0.35539507773,0.023563814591905
1149,47,28,15,2,7,8,2,19.878906976744144,0.454925373134328,19.878906976744144,0.309838406724,0.0225336128864575
1150,47,28,17,2,7,8,2,20.68325581395345,0.5050746268656708,20.68325581395345,0.262057966317,0.0241139680295183
1151,47,28,20,2,7,8,2,19.07455813953484,0.5068656716417903,19.07455813953484,0.236331606231,0.0262476601707555
1152,47,28,23,2,7,8,2,13.788837209302304,0.549850746268656,13.788837209302304,0.198976360086,0.0393092704260785
1153,47,28,24,2,7,8,2,10.341627906976678,0.4531343283582084,10.341627906976678,0.152889248736,0.0431781969227183
1154,47,28,9,2,17,8,2,0.3116417910447756,0.3116417910447756,12.409953488372071,0.370206606231,0.0243848112025121
1155,47,28,13,2,17,8,2,0.4280597014925363,0.4280597014925363,17.810581395348752,0.35539507773,0.023563814591905
1156,47,28,15,2,17,8,2,0.454925373134328,0.454925373134328,19.878906976744144,0.309838406724,0.0225336128864575
1157,47,28,17,2,17,8,2,0.5050746268656708,0.5050746268656708,20.68325581395345,0.262057966317,0.0241139680295183
1158,47,28,20,2,17,8,2,0.5068656716417903,0.5068656716417903,19.07455813953484,0.236331606231,0.0262476601707555
1159,47,28,23,2,17,8,2,0.549850746268656,0.549850746268656,13.788837209302304,0.198976360086,0.0393092704260785
1160,47,28,24,2,17,8,2,0.4531343283582084,0.4531343283582084,10.341627906976678,0.152889248736,0.0431781969227183
1161,47,28,24,2,4,8,2,0.3580219782,0.4531343283582084,10.341627906976678,0.152889248736,0.0431781969227183
1162,47,28,9,2,1,8,2,21.40332352704,0.3116417910447756,12.409953488372071,0.370206606231,0.0243848112025121
1163,47,28,13,2,1,8,2,19.99323529686,0.4280597014925363,17.810581395348752,0.35539507773,0.023563814591905
1164,47,28,15,2,1,8,2,15.5591470566,0.454925373134328,19.878906976744144,0.309838406724,0.0225336128864575
1165,47,28,17,2,1,8,2,12.37208823144,0.5050746268656708,20.68325581395345,0.262057966317,0.0241139680295183
1166,47,28,20,2,1,8,2,9.4240588239,0.5068656716417903,19.07455813953484,0.236331606231,0.0262476601707555
1167,47,28,23,2,1,8,2,4.1061176471700005,0.549850746268656,13.788837209302304,0.198976360086,0.0393092704260785
1168,47,28,24,2,1,8,2,2.544088235724,0.4531343283582084,10.341627906976678,0.152889248736,0.0431781969227183
1169,47,28,24,2,2,8,2,1.35198,0.4531343283582084,10.341627906976678,0.152889248736,0.0431781969227183
1170,47,28,24,2,16,8,2,0.1674,0.4531343283582084,10.341627906976678,0.152889248736,0.0431781969227183
1171,47,28,24,2,10,8,2,0.1835999999999999,0.4531343283582084,10.341627906976678,0.152889248736,0.0431781969227183
1172,47,28,24,2,5,8,2,2.01996,0.4531343283582084,10.341627906976678,0.152889248736,0.0431781969227183
1173,47,28,24,2,9,8,2,3.8015999999999934,0.4531343283582084,10.341627906976678,0.152889248736,0.0431781969227183
1174,47,28,24,2,6,8,2,1.1957934065934042,0.4531343283582084,10.341627906976678,0.152889248736,0.0431781969227183
1175,48,28,9,2,15,8,2,0.344745466317,0.4226865671641787,18.040395348837137,0.344745466317,0.0229906624819416
1176,48,28,13,2,15,8,2,0.359454987045,0.5068656716417903,19.41927906976737,0.359454987045,0.0256268004911674
1177,48,28,15,2,15,8,2,0.312980246145,0.6,18.38511627906967,0.312980246145,0.0320888278221738
1178,48,28,17,2,15,8,2,0.290599740963,0.6465671641791035,17.23604651162783,0.290599740963,0.0368905239976259
1179,48,28,20,2,15,8,2,0.269994171006,0.6501492537313428,16.20188372093013,0.269994171006,0.0394702570038857
1180,48,28,23,2,15,8,2,0.197976683961,0.6143283582089544,13.559023255813914,0.197976683961,0.0446556924400921
1181,48,28,24,2,15,8,2,0.170250971499,0.5176119402985069,11.260883720930227,0.170250971499,0.0452808889253416
1182,48,28,24,2,8,8,2,0.4360747252747241,0.5176119402985069,11.260883720930227,0.170250971499,0.0452808889253416
1183,48,28,9,2,7,8,2,18.040395348837137,0.4226865671641787,18.040395348837137,0.344745466317,0.0229906624819416
1184,48,28,13,2,7,8,2,19.41927906976737,0.5068656716417903,19.41927906976737,0.359454987045,0.0256268004911674
1185,48,28,15,2,7,8,2,18.38511627906967,0.6,18.38511627906967,0.312980246145,0.0320888278221738
1186,48,28,17,2,7,8,2,17.23604651162783,0.6465671641791035,17.23604651162783,0.290599740963,0.0368905239976259
1187,48,28,20,2,7,8,2,16.20188372093013,0.6501492537313428,16.20188372093013,0.269994171006,0.0394702570038857
1188,48,28,23,2,7,8,2,13.559023255813914,0.6143283582089544,13.559023255813914,0.197976683961,0.0446556924400921
1189,48,28,24,2,7,8,2,11.260883720930227,0.5176119402985069,11.260883720930227,0.170250971499,0.0452808889253416
1190,48,28,9,2,17,8,2,0.4226865671641787,0.4226865671641787,18.040395348837137,0.344745466317,0.0229906624819416
1191,48,28,13,2,17,8,2,0.5068656716417903,0.5068656716417903,19.41927906976737,0.359454987045,0.0256268004911674
1192,48,28,15,2,17,8,2,0.6,0.6,18.38511627906967,0.312980246145,0.0320888278221738
1193,48,28,17,2,17,8,2,0.6465671641791035,0.6465671641791035,17.23604651162783,0.290599740963,0.0368905239976259
1194,48,28,20,2,17,8,2,0.6501492537313428,0.6501492537313428,16.20188372093013,0.269994171006,0.0394702570038857
1195,48,28,23,2,17,8,2,0.6143283582089544,0.6143283582089544,13.559023255813914,0.197976683961,0.0446556924400921
1196,48,28,24,2,17,8,2,0.5176119402985069,0.5176119402985069,11.260883720930227,0.170250971499,0.0452808889253416
1197,48,28,24,2,4,8,2,0.3224175822,0.5176119402985069,11.260883720930227,0.170250971499,0.0452808889253416
1198,48,28,9,2,1,8,2,14.85132352578,0.4226865671641787,18.040395348837137,0.344745466317,0.0229906624819416
1199,48,28,13,2,1,8,2,12.43694117988,0.5068656716417903,19.41927906976737,0.359454987045,0.0256268004911674
1200,48,28,15,2,1,8,2,9.13500000252,0.6,18.38511627906967,0.312980246145,0.0320888278221738
1201,48,28,17,2,1,8,2,6.828088235598,0.6465671641791035,17.23604651162783,0.290599740963,0.0368905239976259
1202,48,28,20,2,1,8,2,5.01591176478,0.6501492537313428,16.20188372093013,0.269994171006,0.0394702570038857
1203,48,28,23,2,1,8,2,2.973970587798,0.6143283582089544,13.559023255813914,0.197976683961,0.0446556924400921
1204,48,28,24,2,1,8,2,2.293941176352,0.5176119402985069,11.260883720930227,0.170250971499,0.0452808889253416
1205,48,28,24,2,2,8,2,1.545120000000004,0.5176119402985069,11.260883720930227,0.170250971499,0.0452808889253416
1206,48,28,24,2,16,8,2,0.1458,0.5176119402985069,11.260883720930227,0.170250971499,0.0452808889253416
1207,48,28,24,2,10,8,2,0.162,0.5176119402985069,11.260883720930227,0.170250971499,0.0452808889253416
1208,48,28,24,2,5,8,2,2.47608,0.5176119402985069,11.260883720930227,0.170250971499,0.0452808889253416
1209,48,28,24,2,9,8,2,3.456,0.5176119402985069,11.260883720930227,0.170250971499,0.0452808889253416
1210,48,28,24,2,6,8,2,1.1033010989010987,0.5176119402985069,11.260883720930227,0.170250971499,0.0452808889253416
1211,49,28,9,2,15,7,2,0.421292098458,0.2991044776119396,23.55593023255805,0.421292098458,0.0124745257596009
1212,49,28,13,2,15,7,2,0.386017810857,0.3904477611940296,23.6708372093023,0.386017810857,0.0162302080162531
1213,49,28,15,2,15,7,2,0.347662888587,0.442388059701492,22.17704651162783,0.347662888587,0.0196401228464804
1214,49,28,17,2,15,7,2,0.312102979272,0.4979104477611936,20.68325581395345,0.312102979272,0.0237152626285126
1215,49,28,20,2,15,7,2,0.286335816039,0.50865671641791,19.649093023255755,0.286335816039,0.0255152131673885
1216,49,28,23,2,15,7,2,0.235739961135,0.4925373134328347,16.316790697674374,0.235739961135,0.0297560127563154
1217,49,28,24,2,15,7,2,0.199751619186,0.4065671641791036,13.788837209302304,0.199751619186,0.0290642014833629
1218,49,28,24,2,8,7,2,0.3090065934065931,0.4065671641791036,13.788837209302304,0.199751619186,0.0290642014833629
1219,49,28,9,2,7,7,2,23.55593023255805,0.2991044776119396,23.55593023255805,0.421292098458,0.0124745257596009
1220,49,28,13,2,7,7,2,23.6708372093023,0.3904477611940296,23.6708372093023,0.386017810857,0.0162302080162531
1221,49,28,15,2,7,7,2,22.17704651162783,0.442388059701492,22.17704651162783,0.347662888587,0.0196401228464804
1222,49,28,17,2,7,7,2,20.68325581395345,0.4979104477611936,20.68325581395345,0.312102979272,0.0237152626285126
1223,49,28,20,2,7,7,2,19.649093023255755,0.50865671641791,19.649093023255755,0.286335816039,0.0255152131673885
1224,49,28,23,2,7,7,2,16.316790697674374,0.4925373134328347,16.316790697674374,0.235739961135,0.0297560127563154
1225,49,28,24,2,7,7,2,13.788837209302304,0.4065671641791036,13.788837209302304,0.199751619186,0.0290642014833629
1226,49,28,9,2,17,7,2,0.2991044776119396,0.2991044776119396,23.55593023255805,0.421292098458,0.0124745257596009
1227,49,28,13,2,17,7,2,0.3904477611940296,0.3904477611940296,23.6708372093023,0.386017810857,0.0162302080162531
1228,49,28,15,2,17,7,2,0.442388059701492,0.442388059701492,22.17704651162783,0.347662888587,0.0196401228464804
1229,49,28,17,2,17,7,2,0.4979104477611936,0.4979104477611936,20.68325581395345,0.312102979272,0.0237152626285126
1230,49,28,20,2,17,7,2,0.50865671641791,0.50865671641791,19.649093023255755,0.286335816039,0.0255152131673885
1231,49,28,23,2,17,7,2,0.4925373134328347,0.4925373134328347,16.316790697674374,0.235739961135,0.0297560127563154
1232,49,28,24,2,17,7,2,0.4065671641791036,0.4065671641791036,13.788837209302304,0.199751619186,0.0290642014833629
1233,49,28,24,2,4,7,2,0.2314285713,0.4065671641791036,13.788837209302304,0.199751619186,0.0290642014833629
1234,49,28,9,2,1,7,2,18.38117646666,0.2991044776119396,23.55593023255805,0.421292098458,0.0124745257596009
1235,49,28,13,2,1,7,2,13.06508823522,0.3904477611940296,23.6708372093023,0.386017810857,0.0162302080162531
1236,49,28,15,2,1,7,2,10.77299999622,0.442388059701492,22.17704651162783,0.347662888587,0.0196401228464804
1237,49,28,17,2,1,7,2,8.467941176352,0.4979104477611936,20.68325581395345,0.312102979272,0.0237152626285126
1238,49,28,20,2,1,7,2,6.527911764528,0.50865671641791,19.649093023255755,0.286335816039,0.0255152131673885
1239,49,28,23,2,1,7,2,3.2241176471700004,0.4925373134328347,16.316790697674374,0.235739961135,0.0297560127563154
1240,49,28,24,2,1,7,2,1.665794117484,0.4065671641791036,13.788837209302304,0.199751619186,0.0290642014833629
1241,49,28,24,2,2,7,2,1.255410000000002,0.4065671641791036,13.788837209302304,0.199751619186,0.0290642014833629
1242,49,28,24,2,16,7,2,0.0918000000000001,0.4065671641791036,13.788837209302304,0.199751619186,0.0290642014833629
